"","都道府県名","所在地","標高","水源種別","利用目的","井戸深度","採水標高","気温","水温","湧出量","水質(外観臭味)","pH","toukei","hokui"
"4499","秋田県","仙北郡田沢湖町",NA,"不明","温泉・鉱泉",NA,NA,NA,40.2,NA,NA,7.47,140.723611111111,39.8577777777778
"4500","秋田県","仙北郡田沢湖町田沢字先達沢国有林",NA,"湧泉","温泉・鉱泉",NA,NA,NA,53,"3.1",NA,5.3,140.833333333333,39.8030555555556
"4501","秋田県","仙北郡田沢湖町田沢字先達沢国有林",NA,"不明","温泉・鉱泉",NA,NA,NA,92,NA,NA,2.6,140.828055555556,39.8061111111111
"4502","秋田県","仙北郡田沢湖町田沢字先達沢国有林",NA,"不明","温泉・鉱泉",NA,NA,NA,92,NA,NA,2.07,140.820833333333,39.8088888888889
"4503","秋田県","仙北郡田沢湖町田沢字先達沢国有林",NA,"湧泉","温泉・鉱泉",NA,NA,NA,69.2,NA,NA,7.25,140.815555555556,39.8047222222222
"4504","秋田県","仙北郡田沢湖町田沢字先達沢国有林",NA,"湧泉","温泉・鉱泉",NA,NA,NA,94.7,NA,NA,2.83,140.816944444444,39.8002777777778
"4505","秋田県","仙北郡田沢湖町田沢字先達沢国有林",NA,"不明","温泉・鉱泉",NA,NA,NA,53.5,NA,NA,8.6,140.805,39.8133333333333
"4506","秋田県","仙北郡田沢湖町生保内字駒ケ岳",NA,"不明","温泉・鉱泉",NA,NA,NA,68,NA,NA,2.86,140.804444444444,39.8061111111111
"4507","秋田県","仙北郡田沢湖町生保内字駒ケ岳",NA,"不明","温泉・鉱泉",NA,NA,NA,90,NA,NA,5.7,140.805833333333,39.7988888888889
"4508","秋田県","仙北郡田沢湖町田沢字先達沢国有林",NA,"不明","温泉・鉱泉",NA,NA,NA,61,NA,NA,7.7,140.784722222222,39.8080555555556
"4509","秋田県","仙北郡田沢湖町生保内字駒ケ岳",NA,"不明","温泉・鉱泉",NA,NA,NA,29,NA,NA,6.4,140.778333333333,39.7913888888889
"4510","秋田県","仙北郡田沢湖町生保内字駒ケ岳",NA,"井戸","温泉・鉱泉",NA,NA,NA,49.7,"1450.0",NA,5.1,140.771388888889,39.7786111111111
"4511","秋田県","仙北郡田沢湖町生保内字下高野",NA,"湧泉","温泉・鉱泉",NA,NA,NA,44.8,NA,NA,6.43,140.771111111111,39.7502777777778
"4512","秋田県","仙北郡田沢湖町生保内字下高野",NA,"不明","温泉・鉱泉",NA,NA,NA,43.8,NA,NA,7.54,140.739166666667,39.7461111111111
"4513","秋田県","仙北郡田沢湖町生保内字小先達",NA,"不明","温泉・鉱泉",NA,NA,NA,42,NA,NA,8.3,140.738055555556,39.7369444444444
"4514","秋田県","仙北郡田沢湖町生保内字上石神",NA,"井戸","温泉・鉱泉","500.0",NA,NA,41.8,NA,NA,8.15,140.71,39.7263888888889
"4515","秋田県","仙北郡田沢湖町（生保内国有林）",NA,"不明","温泉・鉱泉",NA,NA,NA,14,NA,NA,7.6,140.728333333333,39.7130555555556
"4516","秋田県","仙北郡田沢湖町卒田字夏瀬",NA,"不明","温泉・鉱泉",NA,NA,NA,38.3,NA,NA,8.12,140.710833333333,39.6208333333333
"4517","秋田県","仙北郡西木村下檜木内字小滝",NA,"井戸","温泉・鉱泉",NA,NA,NA,11,"9.0",NA,6.8,140.615555555556,39.7455555555556
"4518","秋田県","仙北郡西木村門屋字屋敷田",NA,"井戸","温泉・鉱泉",NA,NA,NA,29.8,"45.0",NA,9.2,140.574166666667,39.6555555555556
"4519","秋田県","仙北郡角館町（白岩堀内山国有林）",NA,"不明","温泉・鉱泉",NA,NA,NA,43,NA,NA,8.3,140.653055555556,39.6038888888889
"4520","秋田県","仙北郡角館町白岩広久内字下木松",NA,"不明","温泉・鉱泉",NA,NA,NA,32,NA,NA,8.1,140.648611111111,39.5980555555556
"4521","秋田県","仙北郡角館町西長野字古米沢",NA,"井戸","温泉・鉱泉","603.0",NA,NA,41.5,"400.0",NA,9,140.485277777778,39.6183333333333
"4522","秋田県","仙北郡角館町下中町",NA,"井戸","温泉・鉱泉",NA,NA,NA,51.3,"150.0",NA,8.5,140.573888888889,39.5908333333333
"4523","秋田県","仙北郡協和町船岡字上庄内",NA,"不明","温泉・鉱泉",NA,NA,NA,49,NA,NA,8.72,140.389166666667,39.6741666666667
"4524","秋田県","仙北郡協和町稲沢字水沢田尻",NA,"不明","温泉・鉱泉",NA,NA,NA,30.5,NA,NA,8.65,140.433055555556,39.6002777777778
"4525","秋田県","仙北郡協和町中淀川字下夕村",NA,"不明","温泉・鉱泉",NA,NA,NA,13,"8.0",NA,8.2,140.284444444444,39.5836111111111
"4526","秋田県","仙北郡協和町峰吉川字小平沢上段",NA,"不明","温泉・鉱泉",NA,NA,NA,27,NA,NA,7.85,140.323888888889,39.565
"4527","秋田県","仙北郡中仙町長野字八乙女",NA,"井戸","温泉・鉱泉","1300.0",NA,NA,33.1,"290.0",NA,8.2,140.533611111111,39.5430555555556
"4528","秋田県","仙北郡",NA,"不明","温泉・鉱泉",NA,NA,NA,21.5,NA,NA,8,140.680277777778,39.4952777777778
"4529","秋田県","仙北郡太田町川口字バチ沢",NA,"不明","温泉・鉱泉",NA,NA,NA,32,NA,NA,8.4,140.663888888889,39.4955555555556
"4530","秋田県","仙北郡太田町中里字新屋敷",NA,"不明","温泉・鉱泉",NA,NA,NA,46.5,NA,NA,8,140.593888888889,39.4955555555556
"4531","秋田県","仙北郡仙北町板見内一ツ森",NA,"不明","温泉・鉱泉",NA,NA,NA,54,NA,NA,7.7,140.545833333333,39.47
"4532","秋田県","仙北郡千畑町浪花",NA,"不明","温泉・鉱泉",NA,NA,NA,10.5,NA,NA,6,140.629722222222,39.4413888888889
"4533","秋田県","仙北郡千畑町金沢東根字仏沢",NA,"井戸","温泉・鉱泉","1008.0",NA,NA,44.8,"417.0",NA,9.2,140.626111111111,39.4297222222222
"4534","秋田県","仙北郡六郷町六郷東根湯田沢",NA,"井戸","温泉・鉱泉",NA,NA,NA,56.6,"107.0",NA,8.8,140.638888888889,39.3922222222222
"4535","秋田県","仙北郡仙南村飯詰字南谷地",NA,"井戸","温泉・鉱泉",NA,NA,NA,41,"105.0",NA,8.2,140.549444444444,39.3619444444444
"4536","秋田県","大曲市丸の内町",NA,"不明","温泉・鉱泉",NA,NA,NA,8,NA,NA,7.9,140.480833333333,39.4563888888889
"4537","秋田県","大曲市西根字鳥居",NA,"不明","温泉・鉱泉",NA,NA,NA,30,NA,NA,8.3,140.451111111111,39.4455555555556
"4538","秋田県","大曲市大曲西根字仁応治",NA,"井戸","温泉・鉱泉","1000.0",NA,NA,63.3,"370.0",NA,7.9,140.449722222222,39.4383333333333
"4539","秋田県","大曲市角間川町字四上町",NA,"不明","温泉・鉱泉",NA,NA,NA,39,NA,NA,8.3,140.486388888889,39.3963888888889
"4540","秋田県","仙北郡西仙北町強首字大場崎",NA,"不明","温泉・鉱泉",NA,NA,NA,62.5,NA,NA,6.88,140.299166666667,39.54
"4541","秋田県","仙北郡西仙北町大沢郷宿水上の沢",NA,"不明","温泉・鉱泉",NA,NA,NA,12,NA,NA,6.9,140.321111111111,39.4855555555556
"4542","秋田県","仙北郡南外村上谷地田",NA,"不明","温泉・鉱泉",NA,NA,NA,34.5,NA,NA,8.24,140.370833333333,39.4480555555556
"4543","秋田県","仙北郡南外村湯神台",NA,"不明","温泉・鉱泉",NA,NA,NA,46,NA,NA,8.5,140.376388888889,39.4219444444444
"4544","秋田県","仙北郡南外村下滝字滝ノ上",NA,"不明","温泉・鉱泉",NA,NA,NA,38,NA,NA,8.4,140.3725,39.4075
"4545","秋田県","仙北郡南外村湯元",NA,"不明","温泉・鉱泉",NA,NA,NA,44,NA,NA,6.4,140.360277777778,39.4141666666667
"4546","秋田県","平鹿郡山内村小松川上荒倉",NA,"不明","温泉・鉱泉",NA,NA,NA,35,NA,NA,9.2,140.681666666667,39.2827777777778
"4547","秋田県","平鹿郡山内村土淵字鶴ケ池",NA,"井戸","温泉・鉱泉","1500.0",NA,NA,65.4,"250.0",NA,8,140.628611111111,39.2788888888889
"4548","秋田県","平鹿郡山内村土淵字鶴ケ池",NA,"井戸","温泉・鉱泉",NA,NA,NA,38.8,"235.0",NA,8,140.623055555556,39.2783333333333
"4549","秋田県","平鹿郡山内村三又",NA,"不明","温泉・鉱泉",NA,NA,NA,21,NA,NA,9.3,140.732777777778,39.2019444444445
"4550","秋田県","横手市睦成字追回",NA,"不明","温泉・鉱泉",NA,NA,NA,36.8,NA,NA,8,140.595,39.3258333333333
"4551","秋田県","横手市睦成字城付",NA,"不明","温泉・鉱泉",NA,NA,NA,36,NA,NA,8.2,140.58,39.3230555555556
"4552","秋田県","横手市駅前町",NA,"井戸","温泉・鉱泉",NA,NA,NA,44.3,"600.0",NA,8,140.569722222222,39.3036111111111
"4553","秋田県","横手市横手町字大関越",NA,"井戸","温泉・鉱泉",NA,NA,NA,40.8,"350.0",NA,7.6,140.547777777778,39.3058333333333
"4554","秋田県","横手市赤坂沢口",NA,"不明","温泉・鉱泉",NA,NA,NA,17,NA,NA,7.83,140.545,39.2966666666667
"4555","秋田県","横手市大沢",NA,"不明","温泉・鉱泉",NA,NA,NA,25.6,NA,NA,9.4,140.595555555556,39.2975
"4556","秋田県","横手市南町",NA,"不明","温泉・鉱泉",NA,NA,NA,12,NA,NA,7.78,140.572222222222,39.2925
"4557","秋田県","平鹿郡大雄村三村東",NA,"井戸","温泉・鉱泉","400.0",NA,NA,52.3,"387.0",NA,8.2,140.48,39.3294444444444
"4558","秋田県","平鹿郡大森町坂部字矢走",NA,"不明","温泉・鉱泉",NA,NA,NA,9,NA,NA,7.1,140.274166666667,39.3686111111111
"4559","秋田県","平鹿郡大森町持向",NA,"井戸","温泉・鉱泉",NA,NA,NA,47.7,"321.0",NA,8.3,140.443055555556,39.3516666666667
"4560","秋田県","平鹿郡大森町文田",NA,"不明","温泉・鉱泉",NA,NA,NA,10,NA,NA,5.2,140.434166666667,39.3494444444444
"4561","秋田県","平鹿郡大森町湯の沢",NA,"不明","温泉・鉱泉",NA,NA,NA,23,NA,NA,7.4,140.449722222222,39.3491666666667
"4562","秋田県","平鹿郡大森町高口下水戸堤",NA,"不明","温泉・鉱泉",NA,NA,NA,27.5,NA,NA,7.2,140.443611111111,39.3408333333333
"4563","秋田県","平鹿郡雄物川町二井山わらびだ",NA,"不明","温泉・鉱泉",NA,NA,NA,12.5,NA,NA,7.1,140.38,39.3105555555556
"4564","秋田県","平鹿郡雄物川町大沢字大持沢",NA,"湧泉","温泉・鉱泉",NA,NA,NA,10.2,"390.0",NA,4.7,140.3875,39.2816666666667
"4565","秋田県","平鹿郡雄物川町今宿字悪戸",NA,"井戸","温泉・鉱泉","1002.0",NA,NA,54.5,"128.0",NA,7.6,140.435555555556,39.2883333333333
"4566","秋田県","平鹿郡平鹿町醍醐字赤滝八森",NA,"井戸","温泉・鉱泉","1260.0",NA,NA,33.5,"350.0",NA,8,140.581111111111,39.2336111111111
"4567","秋田県","平鹿郡増田町亀田字亀森",NA,"不明","温泉・鉱泉",NA,NA,NA,18,NA,NA,6.2,140.566944444444,39.2102777777778
"4568","秋田県","平鹿郡増田町戸波字吉ケ沢口",NA,"不明","温泉・鉱泉",NA,NA,NA,13.5,NA,NA,9.2,140.543055555556,39.1838888888889
"4569","秋田県","平鹿郡増田町狙半内字古家沢口",NA,"井戸","温泉・鉱泉",NA,NA,NA,47.2,"150.0",NA,8.5,140.656944444444,39.1233333333333
"4570","秋田県","雄勝郡東成瀬村岩井川字城下，沼又",NA,"井戸","温泉・鉱泉","1300.0",NA,NA,36.2,"205.0",NA,7.1,140.713333333333,39.16
"4571","秋田県","雄勝郡東成瀬村椿川字ブナノ木沢",NA,"不明","温泉・鉱泉",NA,NA,NA,11.5,NA,NA,7.4,140.724722222222,39.1022222222222
"4572","秋田県","雄勝郡稲川町飯田字稲荷田",NA,"不明","温泉・鉱泉",NA,NA,NA,12.2,NA,NA,6.4,140.561111111111,39.1402777777778
"4573","秋田県","雄勝郡稲川町川連字大谷",NA,"不明","温泉・鉱泉",NA,NA,NA,21,NA,NA,5.7,140.576944444444,39.1347222222222
"4574","秋田県","湯沢市湯の原",NA,"不明","温泉・鉱泉",NA,NA,NA,29,NA,NA,7.6,140.519444444444,39.1661111111111
"4575","秋田県","雄勝郡皆瀬村畑等字新処",NA,"不明","温泉・鉱泉",NA,NA,NA,98,NA,NA,8.8,140.659722222222,39.0105555555556
"4576","秋田県","雄勝郡皆瀬村畑等字小湯の上",NA,"不明","温泉・鉱泉",NA,NA,NA,100,NA,NA,8.6,140.668333333333,38.9991666666667
"4577","秋田県","雄勝郡皆瀬村畑等字大湯",NA,"不明","温泉・鉱泉",NA,NA,NA,99.1,"13.1",NA,9.3,140.691944444444,38.9841666666667
"4578","秋田県","雄勝郡皆瀬村（皆瀬川上流）",NA,"不明","温泉・鉱泉",NA,NA,NA,84.5,"4.8",NA,8.4,140.699166666667,38.9530555555556
"4579","秋田県","雄勝郡皆瀬村（石神山傍）",NA,"不明","温泉・鉱泉",NA,NA,NA,47.3,"2.6",NA,3.3,140.629444444444,38.9675
"4580","秋田県","雄勝郡皆瀬村（赤湯又沢上流）",NA,"不明","温泉・鉱泉",NA,NA,NA,94.8,"4.8",NA,2.7,140.615833333333,38.9555555555556
"4581","秋田県","湯沢市（湯沢事業区）",NA,"不明","温泉・鉱泉",NA,NA,NA,40.1,NA,NA,6.3,140.627777777778,39.0002777777778
"4582","秋田県","湯沢市高松泥湯沢",NA,"不明","温泉・鉱泉",NA,NA,NA,80.5,NA,NA,6.2,140.611944444444,38.985
"4583","秋田県","湯沢市高松川原毛",NA,"不明","温泉・鉱泉",NA,NA,NA,99.2,"216.0",NA,1.4,140.596944444444,38.9869444444444
"4584","秋田県","雄勝郡雄勝町下院内湯の沢国有林",NA,"不明","温泉・鉱泉",NA,NA,NA,40,"86.1",NA,8.96,140.413888888889,39.0158333333333
"4585","秋田県","雄勝郡雄勝町秋ノ宮字山居野",NA,"不明","温泉・鉱泉",NA,NA,NA,97,NA,NA,2.3,140.568888888889,38.9597222222222
"4586","秋田県","雄勝郡雄勝町秋ノ宮字根木",NA,"不明","温泉・鉱泉",NA,NA,NA,42.5,NA,NA,7.2,140.528055555556,38.9675
"4587","秋田県","雄勝郡雄勝町秋ノ宮字湯の岱",NA,"不明","温泉・鉱泉",NA,NA,NA,71,NA,NA,7.4,140.534166666667,38.9608333333333
"4588","秋田県","雄勝郡雄勝町秋ノ宮字山居野",NA,"不明","温泉・鉱泉",NA,NA,NA,69,NA,NA,8.2,140.542222222222,38.9536111111111
"4589","秋田県","雄勝郡雄勝町秋ノ宮字殿上",NA,"不明","温泉・鉱泉",NA,NA,NA,90,NA,NA,8.6,140.548055555556,38.9483333333333
"4590","秋田県","雄勝郡雄勝町秋ノ宮字山居野",NA,"不明","温泉・鉱泉",NA,NA,NA,75,NA,NA,3.3,140.548611111111,38.9555555555556
"4591","秋田県","雄勝郡雄勝町秋ノ宮矢地ノ沢",NA,"不明","温泉・鉱泉",NA,NA,NA,82,NA,NA,8.76,140.567777777778,38.9483333333333
"4592","秋田県","雄勝郡雄勝町秋ノ宮湯の又",NA,"湧泉","温泉・鉱泉",NA,NA,NA,54.5,NA,NA,7.2,140.582222222222,38.9463888888889
"4593","秋田県","南秋田郡五城目町冨津内中津又",NA,"不明","温泉・鉱泉",NA,NA,NA,14.5,NA,NA,9.2,140.230833333333,39.9594444444445
"4594","秋田県","南秋田郡五城目町内川黒土字千刈台",NA,"不明","温泉・鉱泉",NA,NA,NA,15,NA,NA,7.5,140.168611111111,39.9511111111111
"4595","秋田県","南秋田郡五城目町小倉字五百刈",NA,"不明","温泉・鉱泉",NA,NA,NA,14,NA,NA,8.7,140.154444444444,39.9527777777778
"4596","秋田県","南秋田郡五城目町上樋口字向川原",NA,"不明","温泉・鉱泉",NA,NA,NA,3,NA,NA,6.1,140.127222222222,39.935
"4597","秋田県","南秋田郡五城目町上樋口字向川原",NA,"不明","温泉・鉱泉",NA,NA,NA,31,NA,NA,8.1,140.111388888889,39.9469444444444
"4598","秋田県","南秋田郡五城目町馬場目字保呂瀬沢",NA,"不明","温泉・鉱泉",NA,NA,NA,12,NA,NA,7.5,140.211388888889,39.8994444444444
"4599","秋田県","南秋田郡八郎潟町一日市",NA,"不明","温泉・鉱泉",NA,NA,NA,13.5,NA,NA,7,140.086666666667,39.9469444444444
"4600","秋田県","南秋田郡昭和町黒川竜毛字山の下",NA,"不明","温泉・鉱泉",NA,NA,NA,25.5,NA,NA,7.7,140.091111111111,39.8683333333333
"4601","秋田県","南秋田郡昭和町豊川田屋",NA,"不明","温泉・鉱泉",NA,NA,NA,12,NA,NA,7.6,140.078333333333,39.8625
"4602","秋田県","男鹿市北浦町湯本字草木原",NA,"不明","温泉・鉱泉",NA,NA,NA,55.5,NA,NA,6.4,139.746388888889,39.9691666666667
"4603","秋田県","男鹿市戸賀塩浜漁元崎",NA,"不明","温泉・鉱泉",NA,NA,NA,41.3,NA,NA,5.8,139.728888888889,39.9391666666667
"4604","秋田県","男鹿市戸賀塩浜字石マブ",NA,"不明","温泉・鉱泉",NA,NA,NA,61,NA,NA,6.9,139.718611111111,39.9233333333333
"4605","秋田県","男鹿市戸賀加茂青砂字鴨",NA,"不明","温泉・鉱泉",NA,NA,NA,29,NA,NA,6,139.738055555556,39.9036111111111
"4606","秋田県","男鹿市船川港増川",NA,"不明","温泉・鉱泉",NA,NA,NA,14,NA,NA,7.2,139.833888888889,39.8630555555556
"4607","秋田県","男鹿市船越",NA,"不明","温泉・鉱泉",NA,NA,NA,21.5,NA,NA,6.6,139.824722222222,39.8552777777778
"4608","秋田県","秋田市太平山沢字長坂",NA,"不明","温泉・鉱泉",NA,NA,NA,31,NA,NA,8.2,140.274444444444,39.7119444444444
"4609","秋田県","秋田市楢山字観音前",NA,"不明","温泉・鉱泉",NA,NA,NA,28,NA,NA,6.7,140.145833333333,39.7077777777778
"4610","秋田県","秋田市牛島字東",NA,"不明","温泉・鉱泉",NA,NA,NA,21,NA,NA,8.4,140.140277777778,39.6916666666667
"4611","秋田県","河辺郡河辺町三内字下モ田",NA,"井戸","温泉・鉱泉",NA,NA,NA,68.1,"377.0",NA,8.8,140.342777777778,39.7369444444444
"4612","秋田県","河辺郡河辺町三内字外川原",NA,"不明","温泉・鉱泉",NA,NA,NA,30,NA,NA,7.8,140.295833333333,39.7038888888889
"4613","秋田県","河辺郡河辺町三内字野崎",NA,"不明","温泉・鉱泉",NA,NA,NA,14,"5.4",NA,6.4,140.297222222222,39.6908333333333
"4614","秋田県","河辺郡雄和町",NA,"井戸","温泉・鉱泉","1310.0",NA,NA,67,NA,NA,7.1,140.219444444444,39.6169444444444
"4615","秋田県","河辺郡雄和町女米木字高楚沢",NA,"不明","温泉・鉱泉",NA,NA,NA,13,NA,NA,7.1,140.206944444444,39.5497222222222
"4616","秋田県","河辺郡雄和町新波字新町",NA,"不明","温泉・鉱泉",NA,NA,NA,14,NA,NA,6.6,140.242777777778,39.5238888888889
"4617","秋田県","河辺郡雄和町神ケ村字大黒沢",NA,"不明","温泉・鉱泉",NA,NA,NA,47,NA,NA,6.98,140.238333333333,39.5113888888889
"4618","秋田県","河辺郡雄和町神ケ村字大黒沢",NA,"不明","温泉・鉱泉",NA,NA,NA,13.5,NA,NA,9.1,140.219166666667,39.5119444444444
"4619","秋田県","由利郡岩城町泉田字長田",NA,"不明","温泉・鉱泉",NA,NA,NA,14,NA,NA,8.05,140.106944444444,39.5136111111111
"4620","秋田県","由利郡岩城町亀田町字鶴岡",NA,"不明","温泉・鉱泉",NA,NA,NA,13.5,NA,NA,8,140.091111111111,39.4927777777778
"4621","秋田県","由利郡大内町新沢字若畑",NA,"不明","温泉・鉱泉",NA,NA,NA,19,NA,NA,7.8,140.16,39.4644444444444
"4622","秋田県","由利郡大内町葛岡字落合",NA,"不明","温泉・鉱泉",NA,NA,NA,14,NA,NA,9.4,140.204722222222,39.4211111111111
"4623","秋田県","由利郡大内町羽広字小羽広",NA,"不明","温泉・鉱泉",NA,NA,NA,21.5,NA,NA,5.7,140.240555555556,39.3827777777778
"4624","秋田県","由利郡大内町滝字湯の沢",NA,"不明","温泉・鉱泉",NA,NA,NA,21.5,NA,NA,8.76,140.2375,39.3452777777778
"4625","秋田県","本荘市親川字薬師沢",NA,"不明","温泉・鉱泉",NA,NA,NA,13.5,NA,NA,7.4,140.066944444444,39.4525
"4626","秋田県","本荘市南内越福山",NA,"不明","温泉・鉱泉",NA,NA,NA,19,NA,NA,8.6,140.094166666667,39.4022222222222
"4627","秋田県","本荘市三川字湯の台",NA,"不明","温泉・鉱泉",NA,NA,NA,18,NA,NA,7.4,140.045555555556,39.4152777777778
"4628","秋田県","本荘市石脇三軒町",NA,"不明","温泉・鉱泉",NA,NA,NA,17.1,NA,NA,7.6,140.037222222222,39.3966666666667
"4629","秋田県","本荘市出戸町尾崎",NA,"井戸","温泉・鉱泉",NA,NA,NA,36.7,"108.0",NA,8.3,140.063888888889,39.3788888888889
"4630","秋田県","本荘市出戸町字西小人町",NA,"不明","温泉・鉱泉",NA,NA,NA,37,NA,NA,8.5,140.054444444444,39.3758333333333
"4631","秋田県","本荘市井戸町字大堤下",NA,"不明","温泉・鉱泉",NA,NA,NA,11,NA,NA,5.7,140.052777777778,39.3688888888889
"4632","秋田県","本荘市二十六木字家口田",NA,"不明","温泉・鉱泉",NA,NA,NA,15.1,NA,NA,7.4,140.086388888889,39.3633333333333
"4633","秋田県","本荘市湯沢字仏供森",NA,"不明","温泉・鉱泉",NA,NA,NA,12,NA,NA,7.44,140.150277777778,39.3397222222222
"4634","秋田県","本荘市館字大平",NA,"不明","温泉・鉱泉",NA,NA,NA,13,NA,NA,7.61,140.129444444444,39.3286111111111
"4635","秋田県","由利郡東由利町老方字中の沢",NA,"不明","温泉・鉱泉",NA,NA,NA,4,NA,NA,6.7,140.298611111111,39.3463888888889
"4636","秋田県","由利郡東由利町館合字大平",NA,"井戸","温泉・鉱泉","1007.0",NA,NA,39.2,"60.0",NA,8.3,140.323055555556,39.3
"4637","秋田県","由利郡東由利町館合字柴倉",NA,"不明","温泉・鉱泉",NA,NA,NA,16,NA,NA,6.4,140.301111111111,39.2683333333333
"4638","秋田県","由利郡由利町前郷字家岸",NA,"不明","温泉・鉱泉",NA,NA,NA,10.7,NA,NA,7.6,140.118888888889,39.3041666666667
"4639","秋田県","由利郡由利町西沢字天拝",NA,"不明","温泉・鉱泉",NA,NA,NA,21,NA,NA,7.7,140.061666666667,39.2633333333333
"4640","秋田県","由利郡由利町黒沢字東由利原",NA,"不明","温泉・鉱泉",NA,NA,NA,14.5,NA,NA,5.96,140.0875,39.2541666666667
"4641","秋田県","由利郡矢島町荒沢字上熊の子沢",NA,"不明","温泉・鉱泉",NA,NA,NA,16,NA,NA,6.05,140.134166666667,39.2430555555556
"4642","秋田県","由利郡仁賀保町釜ケ台",NA,"不明","温泉・鉱泉",NA,NA,NA,10.7,NA,NA,5.7,140.039166666667,39.2247222222222
"4643","秋田県","由利郡仁賀保町両前寺字前田表",NA,"不明","温泉・鉱泉",NA,NA,NA,7,NA,NA,7.6,139.980833333333,39.2916666666667
"4644","秋田県","由利郡仁賀保町院内字滝の沢",NA,"不明","温泉・鉱泉",NA,NA,NA,62.6,NA,NA,8.4,139.989166666667,39.2761111111111
